WKT,nama,deskripsi
"POLYGON ((110.3439951 -7.7437915, 110.3312922 -7.7764486, 110.3312922 -7.8005997, 110.3247691 -7.8005997, 110.3237391 -7.8203276, 110.3347254 -7.8250894, 110.3570414 -7.8267901, 110.3573847 -7.8325721, 110.3752375 -7.8369937, 110.3865672 -7.8335925, 110.3930903 -7.8373338, 110.4054499 -7.8386942, 110.4116297 -7.8223684, 110.4095698 -7.8104638, 110.4109431 -7.7842723, 110.4305125 -7.7849527, 110.4325724 -7.7659033, 110.4051066 -7.7580793, 110.3896571 -7.7604605, 110.3814173 -7.7526364, 110.3439951 -7.7437915))",DIY Yogyakarta,
